,disposition,period,time0bk,impact,duration,depth,ror,srho,prad,sma,incl,teq,insol,dor,ldm_coeff2,ldm_coeff1,count,tce_plnt_num,steff,slogg,smet,srad,smass,ra,dec,kepmag,hmag
3934,FALSE POSITIVE,1.7376518726386314,5.5889914788682376,0.6752116344397995,2.13046516549872,5.841812203342616,0.012926639994330824,0.12289044980470086,1.290635494564803,0.0395,78.5,1553.0,7.918927140010609,2.0114036690605572,0.3081,0.3009,1,1.0,6419.0,4.321,-0.2,1.0082681943567413,1.073,290.64301,48.887501,14.059,12.799
3935,FALSE POSITIVE,1.4324932359895914,5.573166213417587,0.5333513819904449,1.2019527537037316,5.0278630589412865,0.008327903737453735,1.7769492384501928,1.2436713996507454,0.0326,86.18,2064.0,9.059491914040555,2.824903287038849,0.31,0.2931,1,1.0,6401.0,4.029,-0.2,1.3229170807330177,1.185,292.16486,37.275742,13.609,12.269
3936,FALSE POSITIVE,0.8534130549559281,5.574249152698476,0.9789649310550174,1.8858121617174086,5.646871777911524,0.15474368819505424,0.036361986536453034,3.646130914514345,0.0197,19.29,1904.0,8.738838045883549,1.0229961593215318,0.2436,0.4458,1,1.0,5708.0,4.378,0.56,0.9697144496255199,1.112,295.55756,46.172241,14.92,13.272
3937,FALSE POSITIVE,2.1435259050588127,5.577766318440474,0.5748180734411482,2.343343669977999,5.480656284001007,0.010434810632768398,0.14042800409699094,0.816281421063876,0.047,83.15,999.0,6.152779773509517,2.329937755093387,0.2521,0.421,1,1.0,5480.0,4.522,-0.36,0.734229231949944,0.78,298.47058,41.06625,15.316,13.532
3938,FALSE POSITIVE,0.8546723582815137,5.579149777694138,1.0388173260326594,1.0518961654635381,7.622272724818297,0.2684838099567984,0.19994509884359576,4.143703834022054,0.0198,54.79,2026.0,8.984535798948706,1.5045478847316407,0.302,0.319,1,1.0,6274.0,4.434,-0.1,0.9245418501786286,1.115,291.36423,43.385921,14.843,13.403
3939,CANDIDATE,3.2897730851971305,5.574768453247327,0.3667246042301368,1.975019285195526,5.812944720420969,0.012051708258821188,1.499345389855417,1.2002974490643574,0.1168,89.21,886.0,5.6743654484706285,3.997803483590488,0.3119,0.2971,1,1.0,6401.0,4.389,-0.04,0.9835661538093553,1.183,287.7627,43.274429,14.924,13.642
3940,CANDIDATE,1.644945963858827,5.584650886588433,0.3252357823849242,1.1460925282800978,4.541278493152204,0.006316957987978238,2.556508843643874,0.5602310764109281,0.0333,88.52,1251.0,7.0555551458231465,3.2456712947083095,0.2665,0.398,1,1.0,5615.0,4.477,-0.4,0.7712374333598078,0.79,282.63617,43.3661,13.03,11.59
3941,FALSE POSITIVE,0.7145681105975353,5.576263397267664,0.046982713344959036,1.071113256816203,6.674562986035693,0.01822899041284844,1.9106100935147914,1.3109167267206685,0.0163,89.43,1882.0,8.690833872890778,2.2568220193481947,0.2711,0.3858,1,1.0,5861.0,4.546,-0.2,0.7826242893941783,0.957,292.67294,38.58997,15.832,14.15
3942,FALSE POSITIVE,2.4814120191729123,5.6053529879827115,0.34416526619872023,2.0032217220151263,5.443301844143145,0.009853840534239875,0.7983721391892358,0.7788380461639725,0.0577,88.3,891.0,5.6969033890510135,3.1647247988754077,0.2665,0.398,1,1.0,5428.0,4.494,-0.46,0.7318871967666425,0.727,289.20834,50.61599,14.702,12.345
3943,CANDIDATE,3.596535353769352,7.008626172999242,0.8621522598814813,1.4631414734059185,8.441607250987506,0.07118187334897974,1.267383398235054,2.7058353825261974,0.1291,88.18,620.0,4.248413622723216,4.114414073983244,0.1828,0.5324,1,1.0,5162.0,4.411,0.32,0.8513611215807911,0.862,294.36514,46.501759,16.084,14.105
3944,CANDIDATE,2.2231031038887616,5.577936295397848,0.35734600775863445,1.5586537832222052,6.000430427423652,0.012999633861177508,1.7473503192935766,1.0287141228604835,0.051,88.56,980.0,6.078472842511825,3.3698578736089035,0.2396,0.4415,1,1.0,5408.0,4.496,-0.06,0.7795960439696284,0.848,285.72272,43.00948,15.448,13.609
3945,CANDIDATE,3.4994794291925055,5.601460642949524,0.5034599838030074,2.109880114812011,5.184059638963175,0.008903882350872722,1.0965746292552616,0.9966250131511061,0.1278,88.88,819.0,5.358587608168968,3.981896959552405,0.2889,0.3511,5,5.0,6052.0,4.285,-0.12,1.0172528735589994,1.015,288.37024,43.35461,13.268,12.082
3948,FALSE POSITIVE,1.098162937916791,5.576166454734263,0.9776473621885631,2.453245173709493,5.721633114269725,0.15239938736164996,0.017609089947978947,3.4598258237879236,0.0239,15.22,1680.0,8.2346499632044,1.0043986137323777,0.2889,0.3511,1,1.0,6039.0,4.493,-0.14,0.8462975154885256,1.027,295.3027,46.772018,15.556,13.962
3950,CANDIDATE,0.33551183300531284,5.573386996465116,0.8506388327557035,0.9871047869233136,6.347742475962755,0.021056443986124503,0.3240013938283574,1.3109167267206685,0.0089,40.98,2023.0,8.984984390702337,1.0587883537751306,0.153,0.5684,1,1.0,5016.0,4.601,0.02,0.6907454523786178,0.817,285.41061,44.412209,14.915,12.924
3951,CANDIDATE,3.3297815888253224,5.581632793103619,0.19574752350121394,2.7367529961556816,5.475643917090237,0.00988183917105458,0.24995897180210902,1.6583156003937096,0.1235,89.18,1063.0,6.402914471624456,3.3155057036307447,0.2329,0.4554,1,1.0,5529.0,3.808,0.14,1.5884672409660805,1.291,284.35312,48.740211,14.305,12.778
3952,CANDIDATE,2.437026852533802,5.597770806734243,0.816281421063876,1.9804505643530101,4.628982066397518,0.007754922271121246,0.09108400443830761,1.0287141228604835,0.0678,80.26,1357.0,7.380393324700866,2.3843630013044175,0.3189,0.274,1,1.0,6681.0,4.233,-0.08,1.1598723764986492,1.294,288.56729,41.09013,13.802,12.64
3953,FALSE POSITIVE,0.5437590194684142,5.57271965215166,0.0589658236751511,0.8799586661148637,5.025238611503971,0.00805291296194585,2.3252443764540254,0.8884270067337182,0.0143,89.24,2464.0,9.762864793073327,2.1962485029930616,0.3024,0.3288,1,1.0,6238.0,4.396,0.12,0.9802811946813769,1.193,292.58865,38.80143,15.212,13.779
3954,CANDIDATE,4.596527674842306,5.833047572890115,0.6403347953321695,2.8413185653936104,5.424969423464275,0.010346815383218858,0.27129963060376855,1.2647768765891596,0.2835,88.81,588.0,4.032428930916939,4.186850724439258,0.2821,0.3879,1,1.0,5907.0,4.212,0.46,1.1621539602433582,1.234,300.56241,46.037819,12.83,11.317
3955,FALSE POSITIVE,2.1633352422001972,5.574270779797031,0.33282143472525166,1.8400432446103117,6.6055703504277705,0.017820056845371256,0.9598785797206326,1.3839389745410868,0.0524,88.11,1161.0,6.754069185030384,3.0257047577816003,0.3032,0.3147,1,1.0,6137.0,4.487,-0.2,0.8549671581644528,1.038,289.91635,43.507671,15.888,14.358
3956,FALSE POSITIVE,0.8534123540627417,5.5742777079581085,1.1032038395839128,1.6994582209573046,8.305434646061547,0.37813221667897007,0.09619159074316017,4.905773940583184,0.0215,36.81,2808.0,10.285720199346308,1.2880752618184526,0.2521,0.3447,1,1.0,7381.0,4.186,-0.24,1.2473922584011683,1.429,295.5596,46.17804,13.402,12.429
3958,CANDIDATE,2.4052511955538436,5.588308251709111,0.2006508934431307,1.6326487059135713,5.145200145148258,0.008541896124484657,1.8205504348261945,1.078451058954897,0.0614,89.31,1293.0,7.186962105068957,3.5195613573280973,0.3036,0.3098,1,1.0,6157.0,4.159,-0.26,1.133323327080332,1.02,281.89731,46.722664,13.95,12.356
3959,CANDIDATE,1.7846917144521548,5.580690534023846,0.1898573488080668,1.8958478179944964,4.517550431935777,0.006303958246816265,0.6458619093083022,0.9901117287927003,0.0447,88.38,1919.0,8.765380537519219,2.6069589668654447,0.3259,0.2559,2,1.0,7087.0,4.137,-0.18,1.2926796333006536,1.418,291.54343,38.048759,13.458,12.154
3960,FALSE POSITIVE,0.8675211687802319,5.57670384485181,1.0198085806500534,1.1419281202361848,6.748995360314635,0.2259690128091912,0.10163493389086223,3.9649753244615833,0.0191,45.8,1904.0,8.73250135187356,1.3159320376232004,0.2622,0.4035,1,2.0,5794.0,4.372,-0.02,0.9224837024060037,0.963,296.34799,44.501961,15.198,13.526
3961,CANDIDATE,3.7134542967577318,5.683035412444557,0.7589982007600077,3.0207548023008366,5.187417014391931,0.00992183721020403,0.030275374728452528,1.992835764939741,0.153,84.53,1015.0,6.21924132991906,2.8665851346992,0.1653,0.5567,2,2.0,4938.0,3.45,0.0,1.9162111081967443,1.136,290.62183,51.057301,13.007,11.072
3962,CANDIDATE,1.9882054834436627,5.598073250041449,0.14251706310938503,1.207453977155062,6.580641060944519,0.01717515558255934,2.8661166066817145,1.2699945491027202,0.0445,89.55,1064.0,6.406024259607019,3.5903728423288213,0.2291,0.4603,1,1.0,5448.0,4.517,0.07,0.7879093164403127,0.912,296.159,44.56311,15.965,14.156
3963,CANDIDATE,3.4417534371815193,5.57595511773431,0.66491174460193,2.2186334982539866,4.989117516146373,0.008407900936642537,0.48736592089632075,1.2329753895597169,0.1266,87.81,1013.0,6.209076851427332,3.621850719102455,0.3036,0.3098,2,1.0,6254.0,4.019,-0.26,1.3038585649746475,1.11,298.20261,44.925831,13.096,11.713
3965,CANDIDATE,0.7034751756197254,5.575324628827657,0.19574752350121394,0.9723640024087712,5.9258659162396015,0.012508673798503855,2.1934696596117726,0.881373587019543,0.0151,87.81,1651.0,8.168333424553756,2.341439305633304,0.2521,0.421,1,1.0,5385.0,4.61,-0.36,0.6778778266065085,0.797,282.91397,47.970299,15.556,13.824
3966,FALSE POSITIVE,4.8213263590921835,5.5946835635106105,0.8295348172777098,4.032889691375557,6.852032248103845,0.024655501936379217,0.001969998725773392,1.4917738471819986,0.2906,82.77,400.0,2.5032229498977534,2.695136050814503,0.2521,0.421,1,1.0,5526.0,4.578,-0.26,0.7201255449336198,0.85,287.24524,38.68808,15.745,13.988
3967,CANDIDATE,5.834794421211127,5.7927629353366665,0.7628333282847464,2.0651897442828338,6.8608743913806824,0.022609073769912568,2.30345600827576,2.292635752042407,0.6757,89.76,463.0,3.0803465158429977,5.976864829926311,0.3061,0.3279,1,1.0,6127.0,3.991,0.21,1.4360068922009355,1.405,298.03305,39.883179,13.985,12.731
3968,FALSE POSITIVE,3.2144951481571935,5.645924281495236,0.17017741019166935,3.7265623377458392,5.132297628021833,0.008490897973924272,0.011809725481772745,1.5978376024363126,0.1117,87.86,1299.0,7.2056802699422775,2.2276227634134083,0.3001,0.3071,2,1.0,6156.0,3.703,-0.58,1.668194849894208,1.202,297.66504,40.681992,13.046,11.611
3969,FALSE POSITIVE,4.364076584665414,5.634247932791022,1.0419583911178611,1.9219570254565947,5.7525827167786,0.24894857236158352,0.038050817262772735,4.765148324213293,0.2318,85.37,823.0,5.377334718506117,3.3746559157155946,0.2979,0.3112,2,3.0,6143.0,3.81,-0.6,1.5028531888540446,1.074,297.66504,40.681992,13.046,11.611
3971,CANDIDATE,3.6675459869710427,5.607912957084869,0.024997396565482846,2.1517942198363746,4.815496775406204,0.007197937845274731,1.5328792984495272,0.8600004983671399,0.1465,89.96,791.0,5.223299539538683,4.262314875913149,0.3029,0.3239,2,1.0,6180.0,4.294,0.02,1.0381881911420527,1.09,283.72427,46.879112,12.674,11.272
3974,FALSE POSITIVE,1.5206180211007632,5.576002312629311,0.03699156302989602,1.5538071106528752,4.477465921704087,0.006093962281983893,1.2676494701605585,0.6028207328114995,0.0318,89.71,1473.0,7.709577677329745,2.7031711666423406,0.2979,0.3238,1,1.0,6052.0,4.422,-0.44,0.8592825272945869,0.905,288.19992,46.149422,14.102,12.673
3975,FALSE POSITIVE,1.140696035884589,5.572595837996363,0.7459654918184685,2.323362121163911,5.739803251035241,0.012879643906603948,0.035782363688616016,0.7788380461639725,0.0208,58.44,1126.0,6.632003513258115,1.2227240116760643,0.1898,0.5241,1,1.0,4716.0,4.65,-0.64,0.5765269982914479,0.603,291.97629,37.668652,14.962,12.832
3977,CANDIDATE,3.2052157636648206,5.648116561123518,0.7193383805700512,2.0442644429811647,6.267962869072431,0.01648625317207915,0.4988598667095003,1.2002974490643574,0.0968,87.21,651.0,4.440906031598751,3.472309413964415,0.1451,0.582,2,2.0,5009.0,4.491,0.16,0.7635992217205763,0.797,289.85889,48.693851,15.629,13.754
3978,CANDIDATE,1.6893876048516312,5.575804048794154,0.24746646154726346,1.7454648575637297,5.483983958935061,0.010132826602507932,0.8654310658895119,0.9231700941288032,0.0364,87.98,1379.0,7.440264458300855,2.653972059911036,0.2979,0.3238,1,1.0,6088.0,4.446,-0.4,0.8513611215807911,0.934,292.98834,49.48497,15.18,13.68
3979,FALSE POSITIVE,6.707463160667908,6.273810316221152,0.01759909149729898,3.264163821235381,6.968286664700906,0.021074439993086946,1.27345667070431,1.4874828366412711,1.0364,89.95,244.0,0.7635992217205763,6.1915483476305955,0.2899,0.3474,1,1.0,5910.0,4.466,-0.38,0.8170208423248163,0.886,289.90698,42.0462,15.42,13.775
3980,CANDIDATE,2.63594930745446,5.605508117036275,0.46775533260752694,1.9632450380256377,5.7733182058609085,0.01188572014806205,0.8592968902326722,1.1026058984762757,0.0743,87.95,1003.0,6.171245564113691,3.298682140527359,0.2844,0.3661,1,1.0,6108.0,4.466,0.07,0.9024284955304616,1.132,292.15866,49.63776,15.158,13.672
3981,CANDIDATE,2.4119666195476253,5.5772111212445195,0.2947150895775012,1.9618672473499998,4.665412761762421,0.0067459488343063175,0.8696438068040857,0.9162907318741551,0.0622,88.53,1303.0,7.216372230477898,3.1528526846804263,0.3023,0.3153,1,1.0,6170.0,4.15,-0.22,1.152427594796336,1.047,293.68127,41.611969,13.591,12.365
3982,CANDIDATE,5.995070106764463,6.328201722274957,0.23191548119382785,2.9892274781639645,7.4054960327450035,0.025990073921576286,1.317982038788765,1.9150581205742698,0.6577,89.91,327.0,1.7259756058391809,5.7339987762925375,0.2291,0.4603,1,1.0,5566.0,4.275,0.14,0.9966250131511061,0.94,288.90952,51.930561,15.511,13.938
3983,CANDIDATE,2.9373232077389306,5.618290781785898,0.38724845107625394,2.289030110587231,5.068943755270827,0.008248906450954134,0.5208137486402791,0.9769880877913357,0.0878,88.33,981.0,6.083866591806958,3.308956145905715,0.2678,0.3958,1,1.0,5855.0,4.24,0.04,1.0587883537751306,1.02,292.67773,49.66391,14.09,12.705
3985,FALSE POSITIVE,1.1889010015449766,5.575948981476796,0.17017741019166935,1.8272638438930437,4.723920578442375,0.006920944748262955,0.4446429504211125,1.2383354782289722,0.0278,87.41,2415.0,9.683663489512663,2.0399257721895245,0.303,0.3166,1,1.0,6316.0,3.908,-0.1,1.4818795559348306,1.285,284.69278,44.010208,13.09,11.821
3986,FALSE POSITIVE,1.003859377298711,5.579179545032101,0.5960703310477242,0.8905361649534583,6.607732505535424,0.018591928901021335,2.3073127352166556,1.2058062624600039,0.0201,84.94,1398.0,7.5020543321475746,2.666498436297215,0.2075,0.49,1,1.0,5203.0,4.582,-0.22,0.6907454523786178,0.779,291.34879,51.256119,15.971,14.085
3987,CANDIDATE,4.888498761125462,5.8523023979897,0.020998456806227195,2.8435258706576705,6.7214271523769735,0.01868791222595988,0.8407143414354736,1.439154374037149,0.3237,89.98,471.0,3.1451457783620547,4.792548032377084,0.3032,0.3147,1,1.0,6143.0,4.47,-0.22,0.8643007973825827,1.027,285.5575,49.33007,15.37,13.861
3988,CANDIDATE,3.3054198498526595,5.664139049698448,0.1117671573039631,2.727811141374144,5.2523008384489,0.008942880798200359,0.2596718882152559,1.17236842496706,0.1211,89.53,958.0,5.9851006301775325,3.3119451399448465,0.3061,0.3279,4,2.0,6170.0,4.192,0.24,1.1942083890525077,1.282,289.92145,46.74456,12.805,11.575
3989,CANDIDATE,2.5313799915076522,5.614326166767085,0.5636731364242856,1.63189554776829,6.049739017663296,0.013743567335488026,1.4307307994912417,0.9231700941288032,0.0607,87.87,731.0,4.907105648467482,3.464212794502725,0.1082,0.627,1,1.0,4858.0,4.622,-0.02,0.6583917597943263,0.786,287.96814,46.470612,15.485,13.281
3990,FALSE POSITIVE,0.842545762972068,5.576666668217158,0.32048552618821713,1.3084008911680958,5.280179319808885,0.009198870265922244,1.1557203551353694,0.7788380461639725,0.0185,85.41,1790.0,8.490031675720122,2.112744024502482,0.2965,0.3342,1,1.0,5959.0,4.546,-0.32,0.7780796735369857,0.948,292.01379,42.28875,15.263,13.787
3991,CANDIDATE,3.0804763724164324,5.611836229767258,0.837575765308405,2.4950625118733925,4.864512316019898,0.00906587581194332,0.022528094393867742,0.8884270067337182,0.0983,79.6,899.0,5.734516096061959,2.350925719750911,0.3058,0.3071,2,1.0,6339.0,4.454,-0.28,0.8933434594880042,1.069,281.95569,44.261532,13.517,12.29
3992,FALSE POSITIVE,0.8622675290229344,5.577886696566362,0.033993452738647185,0.7818677896648275,5.622585489578146,0.01086978595046378,3.2752164102990484,1.0287141228604835,0.02,89.78,1932.0,8.795987910781616,2.860898166849029,0.2844,0.3661,1,1.0,6108.0,4.466,0.07,0.9024284955304616,1.132,294.86813,44.283199,15.238,13.764
3993,FALSE POSITIVE,2.109028353735329,5.584925189815469,0.819236898579754,1.8932006719810879,5.3509323198592975,0.011691733628071571,0.08841476275856537,1.4917738471819986,0.049,77.6,1295.0,7.1922428186428915,2.155916014258022,0.1466,0.5849,1,1.0,5051.0,3.978,0.26,1.2777777212212793,0.949,290.63043,44.565601,13.514,11.505
3994,CANDIDATE,2.6497128096931033,5.616194489500022,0.7153968246207089,1.8621159675033139,6.286746158782152,0.01647825425861493,0.5177642399516549,1.7259756058391809,0.0747,86.03,1171.0,6.7923232402185665,3.113712431306131,0.2865,0.3671,2,2.0,5902.0,4.128,0.16,1.2019527537037316,1.12,283.94244,41.4716,14.935,13.525
3995,CANDIDATE,2.257068773227355,5.575961178198599,0.5688248987322475,2.0324822521153183,5.28627039530537,0.009523856024305078,0.3991559565944576,2.089850386516369,0.0652,85.62,2250.0,9.402742620968924,2.7576932039197612,0.3119,0.2752,1,2.0,6655.0,3.49,-0.48,2.0528875483315265,1.653,295.1442,38.799831,12.358,11.233
3996,FALSE POSITIVE,2.555344997751561,5.596309772624225,0.23872602599486276,1.8648427196422916,5.922121648768327,0.01233368729786035,1.2733372785201968,2.576878755530758,0.0799,89.1,1780.0,8.466489241310653,3.4201077453401236,0.2172,0.4781,1,1.0,5178.0,3.286,-0.22,2.2837993739356466,1.66,283.47574,41.775318,13.507,11.428
3997,CANDIDATE,4.8925603297562255,5.829428147519827,0.870727111678741,1.603653269841392,6.318250384340244,0.023530828437040324,0.8071861467435657,1.8152794291777994,0.3301,89.05,476.0,3.193804776950384,4.779194102114559,0.2514,0.4282,1,1.0,5751.0,4.339,0.32,0.9927209061687919,1.079,290.9227,48.180328,13.224,12.105
3998,FALSE POSITIVE,0.6849358513444354,5.574516461152216,1.0387544263871806,2.724159827851455,6.370246320003334,0.250473772170354,0.06811731075369785,2.964838373843433,0.0113,9.74,839.0,5.455766621236955,1.0500893571613468,0.2883,0.4344,1,1.0,3417.0,4.9,0.0,0.34322155508594393,0.354,292.69855,37.778481,15.049,11.924
3999,FALSE POSITIVE,0.8461060572573185,5.574290888784831,0.5429305054577264,0.9792282881483871,5.858512573695874,0.012629664241026597,1.890904000849844,1.1321558865374093,0.0196,83.9,1908.0,8.741804490623776,2.382533921658241,0.2844,0.3661,1,1.0,6039.0,4.478,0.07,0.8849047051978017,1.108,282.92773,42.80608,15.156,13.669
4001,FALSE POSITIVE,1.5205854064926383,5.5761463076845965,0.4838934953814745,1.3692254749828467,5.449338722917531,0.010174824437494224,1.4485039563472073,1.0287141228604835,0.0344,86.38,1561.0,7.936245615257825,2.7714986387748715,0.3029,0.3239,1,1.0,6258.0,4.413,-0.02,0.9490009143434326,1.139,287.96655,46.33849,14.975,13.673
4002,CANDIDATE,5.77362956305499,5.6664656495430465,0.7082779201223159,2.9395264465926854,6.752505357818558,0.02069352306509434,0.47109101041617335,1.9406971283562442,0.6188,89.5,413.0,2.6255666468278,5.163675189439821,0.2865,0.3671,1,2.0,5999.0,4.168,0.18,1.1986398567781857,1.225,294.94983,38.60519,14.218,12.819
4003,FALSE POSITIVE,0.669348014352058,5.5760612387303095,1.061262917779508,1.3429373012030978,8.34830111100746,0.31770147103805346,0.18224942517735593,4.313123825885632,0.0163,42.08,2240.0,9.385103442242478,1.3073930237362241,0.302,0.319,1,2.0,6304.0,4.435,-0.14,0.9217969679649619,1.11,297.72214,48.710258,14.828,13.485
4004,FALSE POSITIVE,2.0437223645123077,5.593984350234348,0.9953249298906934,1.3073930237362241,6.413789457959965,0.18489276115718126,0.06568276144103491,3.472929529196127,0.0455,71.52,1083.0,6.478911305742091,2.014029289839916,0.2979,0.3238,1,1.0,5883.0,4.58,-0.5,0.72719283747108,0.881,295.19568,48.567421,15.302,13.672
4005,CANDIDATE,5.497844579258752,5.736746041243053,0.8506388327557035,2.1077269437575077,7.377634291137167,0.03470603229420286,0.8440203690276614,1.7928399978829288,0.4484,89.4,297.0,1.3649179142120593,5.200734925927379,0.2043,0.4966,3,3.0,5132.0,4.571,-0.06,0.709070440986388,0.805,284.96851,42.079201,14.157,12.3
4006,CANDIDATE,2.5338711357078565,5.585237471995923,0.06894536547099804,2.2681492840034876,4.632879966309094,0.006607951910493646,0.4744218098508128,0.7404579124098567,0.0677,89.61,1146.0,6.70338591791081,3.005164183987437,0.311,0.2914,2,2.0,6384.0,4.361,-0.24,0.9643995346869015,1.046,288.09564,40.365971,13.973,12.662
4007,CANDIDATE,2.020269207185026,5.581221874436549,0.032994013433253276,1.1437807149815151,5.527061118074761,0.010181824074915864,3.134955014530989,0.7788380461639725,0.0446,89.91,1012.0,6.203348997246453,3.702404185168967,0.2434,0.4341,1,1.0,5496.0,4.592,-0.24,0.7138175250758096,0.869,298.18341,48.44381,14.108,12.501
4008,FALSE POSITIVE,0.6015043847114003,5.57287203880666,0.8118371569929966,0.29835392535031574,6.351935328628553,0.027544516861834213,3.8279110214378367,1.6397776108885298,0.0141,83.43,1709.0,8.306146242055332,2.765246871331293,0.1324,0.6039,1,1.0,5073.0,4.571,0.48,0.7512996021327938,0.922,294.63989,50.33419,15.23,13.279
4009,FALSE POSITIVE,1.3939321269708507,5.581071448346349,1.026175922490699,2.5212673236378644,7.802536494401666,0.25572177711935223,0.015989318690919317,3.687504369137064,0.027,32.77,1061.0,6.395064032321716,1.1644312743219707,0.1082,0.627,1,1.0,4700.0,4.605,0.0,0.6583917597943263,0.734,290.33072,37.882092,16.851,14.517
4010,CANDIDATE,3.6832489364572862,5.69302606259146,0.8229229760507099,2.781544916594028,5.384516104124803,0.011383754128559931,0.02490742457627212,1.6435108227484578,0.1658,83.44,1061.0,6.395164213760505,2.7814214970819218,0.3299,0.2544,1,1.0,6918.0,4.021,0.0,1.4454228998118384,1.536,297.16089,40.042858,13.543,12.193
4012,FALSE POSITIVE,1.9578562231346592,5.588862857791255,0.6681625000026737,2.2474599698935105,5.502906137322159,0.010882785181593265,0.10872566079816792,0.7712374333598078,0.0415,79.92,970.0,6.0389738532431565,2.121051877732661,0.2175,0.4767,1,1.0,5297.0,4.626,-0.34,0.6657250107322317,0.8,290.84921,38.63184,15.795,13.919
4013,CANDIDATE,2.4824874772061656,5.600352082377901,0.19574752350121394,1.3730407815159384,6.400260204648842,0.015358396202274768,2.760917989267822,0.9769880877913357,0.0563,89.54,674.0,4.58139212153027,3.892236531279264,0.0672,0.6811,1,1.0,4391.0,4.598,0.04,0.6378580537383017,0.671,294.62097,49.89415,15.583,12.989
4015,CANDIDATE,5.144696461620761,5.78518226953253,0.6632840577286332,2.440356342029064,5.762689992179628,0.012370684475372498,1.1679640445301724,1.8152794291777994,0.3912,89.51,528.0,3.6084038106451635,5.107193501135823,0.1555,0.5695,1,1.0,5037.0,3.783,0.08,1.5350267995654885,1.083,287.13489,47.488621,12.429,10.655
4016,CANDIDATE,1.5241022798489514,5.575571870290712,0.7543835810755163,1.2410064489380195,5.499640937091768,0.011616738721096703,0.837583055203868,0.8671605068296652,0.0299,82.31,1099.0,6.53689657510129,2.52254399294257,0.153,0.5684,1,1.0,4904.0,4.535,0.0,0.7106543337488724,0.745,293.71136,47.887539,14.793,12.69
4018,FALSE POSITIVE,1.859970674608536,5.5876056882208145,0.707485016192606,2.2043461188140867,6.0098015287507325,0.014257516958044152,0.09335434319774039,1.2383354782289722,0.0432,77.85,1315.0,7.251274561935097,2.006132389965493,0.302,0.319,1,1.0,6137.0,4.46,-0.06,0.8940444063915294,1.086,294.11237,46.252708,15.725,14.191
4019,CANDIDATE,1.6667917964571337,5.579355246401098,0.3147759800187902,1.373992611865312,5.915130594740542,0.012588667500130372,1.830213748252084,1.0475930126492587,0.0366,88.19,1312.0,7.243799362953086,3.0130387547732944,0.2916,0.3447,1,1.0,5970.0,4.521,-0.18,0.8148014739047255,0.996,293.74326,45.761589,15.424,13.871
4020,CANDIDATE,1.7982007563442313,5.58378242695508,0.781110915598873,1.3957605683830066,6.326510388810118,0.017795060808712626,0.5603430382292439,1.3357780060048918,0.0372,82.32,1190.0,6.852624162915544,2.564714035983705,0.2434,0.4341,2,1.0,5455.0,4.421,-0.2,0.815541631638846,0.795,290.74432,43.26078,15.404,13.57
4021,CANDIDATE,5.675302549817479,6.063995710000207,0.13261098254508993,2.290834523457901,6.628043125846003,0.017575095208491497,3.074076261461322,1.3601125616484049,0.525,89.97,331.0,1.7665977999337263,6.129926028471835,0.2327,0.4526,1,1.0,5578.0,4.44,0.0,0.8455726970397273,0.905,285.66006,46.143471,14.41,12.916
4022,FALSE POSITIVE,1.0981374705050344,5.576383047749247,0.6212580350643868,2.057172272563393,4.314996566815027,0.005928965263486141,0.10657811710139818,1.1667043308708802,0.0262,72.12,2694.0,10.12483829933916,1.5113007595830654,0.31,0.2931,1,1.0,6613.0,3.87,-0.24,1.5448653829467982,1.355,294.71292,46.576221,13.0,12.016
4023,CANDIDATE,3.0727064852770405,5.636873017052948,0.06894536547099804,1.6894714646553506,5.916748258283249,0.01232768775396903,2.357061731164098,0.9835661538093553,0.0871,89.87,752.0,5.021684647270272,4.152546240531931,0.2521,0.421,1,1.0,5455.0,4.457,-0.34,0.772760560161536,0.759,287.08749,42.668671,14.587,12.839
4024,CANDIDATE,1.6506922872429808,5.584354422353638,0.018998857019000864,1.3663555786480637,5.9097194053497635,0.012489675282586493,1.9877245860182633,1.1780061736613703,0.0377,89.9,1483.0,7.7345940307129295,3.0562187834035215,0.302,0.319,1,1.0,6278.0,4.425,-0.06,0.9375054898167449,1.132,295.37204,38.897739,15.588,14.171
4025,FALSE POSITIVE,0.8228651711270026,5.5735375500536435,0.01099977817874462,0.8401250080906678,6.464590729899821,0.016413263047682675,2.978874477742385,1.1892033838714533,0.018,89.92,1697.0,8.273908220469238,2.7242904597689774,0.2676,0.3928,1,1.0,5655.0,4.561,-0.14,0.7582300424435819,0.926,298.29953,44.78899,15.606,13.897
4026,CANDIDATE,2.75760711502972,5.597507122490953,0.1067968709671866,2.0314513447757365,4.915645490184194,0.007512929323036086,1.0589493466879627,0.7404579124098567,0.0726,89.62,925.0,5.846331516367633,3.469203067690662,0.2787,0.3728,1,1.0,5678.0,4.365,-0.28,0.8742848121872949,0.828,288.2327,48.002178,13.858,12.456
4027,FALSE POSITIVE,4.908473961868255,5.702603904629364,1.3865766788940845,1.2156586529627886,6.989151766953585,0.8039449347080819,1.724729190119334,5.10755660472289,0.3094,88.81,460.0,3.0590325164778642,5.159088327040512,0.3048,0.2886,1,2.0,6309.0,4.517,-0.94,0.7689499229245321,0.86,294.91577,46.485321,14.213,12.901
